user_id,num_sessions,avg_session_duration,avg_booking_lead_time,avg_base_fare,hotel_booking_rate,cancellation_rate,avg_page_clicks,cluster,cluster_name
533908,9,72.66666666666667,4.0,263.68,0.1111111111111111,0.0,9.666666666666666,3,High-Value Travelers
533932,8,1004.5,135.66666666666666,2935.7899999999995,0.375,0.125,39.125,0,Frequent Planners
533975,8,108.75,,,0.375,0.0,14.625,1,Price-Sensitive Explorers
533985,8,102.125,8.0,636.4549999999999,0.125,0.0,13.625,1,Price-Sensitive Explorers
533990,8,118.375,5.5,354.65999999999997,0.5,0.0,15.875,1,Price-Sensitive Explorers
534040,8,97.875,5.0,249.08,0.25,0.0,13.25,1,Price-Sensitive Explorers
534045,8,70.625,8.0,484.135,0.125,0.0,9.5,1,Price-Sensitive Explorers
534066,8,153.0,8.4,319.39199999999994,0.5,0.0,20.5,1,Price-Sensitive Explorers
534082,8,44.75,,,0.0,0.0,6.0,1,Price-Sensitive Explorers
534088,8,132.0,7.5,235.195,0.25,0.0,17.625,1,Price-Sensitive Explorers
534105,8,151.25,8.833333333333334,448.91,0.625,0.0,20.5,1,Price-Sensitive Explorers
534179,8,135.375,7.333333333333333,352.09999999999997,0.5,0.0,18.25,1,Price-Sensitive Explorers
534190,8,165.0,8.0,136.34,0.25,0.0,22.25,1,Price-Sensitive Explorers
534246,8,90.125,9.0,49.97,0.25,0.0,12.125,1,Price-Sensitive Explorers
534254,9,90.66666666666667,5.0,573.05,0.1111111111111111,0.0,12.222222222222221,3,High-Value Travelers
534295,9,93.55555555555556,9.0,1369.0166666666667,0.3333333333333333,0.0,12.444444444444445,3,High-Value Travelers
534333,9,114.44444444444444,5.5,477.25,0.2222222222222222,0.0,15.444444444444445,3,High-Value Travelers
534351,9,145.33333333333334,8.142857142857142,416.98,0.7777777777777778,0.0,19.666666666666668,3,High-Value Travelers
534360,8,181.625,7.6,423.052,0.5,0.0,24.375,1,Price-Sensitive Explorers
534378,8,61.375,9.0,730.57,0.125,0.0,8.25,1,Price-Sensitive Explorers
534380,8,144.0,79.66666666666667,1142.3033333333335,0.375,0.0,19.375,1,Price-Sensitive Explorers
534391,8,98.125,9.0,360.8566666666666,0.375,0.0,13.125,1,Price-Sensitive Explorers
534445,8,238.42857142857142,7.0,642.0175,0.375,0.125,41.25,2,Hesitant Explorers
534474,9,113.88888888888889,8.75,552.5425,0.3333333333333333,0.0,15.222222222222221,3,High-Value Travelers
534499,8,103.0,,,0.125,0.0,13.875,1,Price-Sensitive Explorers
534564,9,77.55555555555556,3.0,326.33,0.1111111111111111,0.0,10.333333333333334,3,High-Value Travelers
534586,8,103.875,,,0.0,0.0,14.0,1,Price-Sensitive Explorers
534594,8,68.125,5.0,147.43,0.25,0.0,9.25,1,Price-Sensitive Explorers
534604,8,88.25,168.0,1100.77,0.0,0.0,11.875,0,Frequent Planners
534607,9,122.66666666666667,8.0,327.2875,0.3333333333333333,0.0,16.666666666666668,3,High-Value Travelers
534608,9,124.11111111111111,9.5,378.01,0.4444444444444444,0.0,16.666666666666668,3,High-Value Travelers
534661,8,102.625,,,0.125,0.0,13.75,1,Price-Sensitive Explorers
534688,8,118.5,6.0,170.6925,0.625,0.0,15.875,1,Price-Sensitive Explorers
534697,9,153.0,5.0,355.15,0.2222222222222222,0.0,20.555555555555557,3,High-Value Travelers
534703,8,175.85714285714286,4.666666666666667,381.20666666666665,0.375,0.125,21.875,2,Hesitant Explorers
534742,8,102.25,3.0,354.66,0.25,0.0,13.875,1,Price-Sensitive Explorers
534747,9,136.88888888888889,6.333333333333333,388.25666666666666,0.4444444444444444,0.0,18.333333333333332,3,High-Value Travelers
534782,8,89.625,5.5,306.105,0.5,0.0,12.25,1,Price-Sensitive Explorers
534793,8,77.0,5.0,549.37,0.125,0.0,10.25,1,Price-Sensitive Explorers
534798,8,122.625,7.666666666666667,273.8666666666667,0.375,0.0,16.5,1,Price-Sensitive Explorers
534825,8,111.125,6.0,97.51,0.0,0.0,15.0,1,Price-Sensitive Explorers
534840,9,132.66666666666666,10.0,250.39,0.3333333333333333,0.0,17.77777777777778,3,High-Value Travelers
534842,8,102.375,8.5,123.035,0.25,0.0,13.5,1,Price-Sensitive Explorers
534858,8,1096.125,6.8,252.564,0.625,0.125,51.625,2,Hesitant Explorers
534895,8,125.625,7.0,362.515,0.25,0.0,16.75,1,Price-Sensitive Explorers
534903,9,108.22222222222223,7.0,507.0266666666667,0.3333333333333333,0.0,14.555555555555555,3,High-Value Travelers
534939,8,100.875,7.5,667.24,0.375,0.0,13.5,1,Price-Sensitive Explorers
534948,8,99.0,5.0,911.86,0.5,0.0,13.25,1,Price-Sensitive Explorers
534957,8,117.0,6.75,439.385,0.25,0.0,15.75,1,Price-Sensitive Explorers
534971,8,140.25,4.5,172.255,0.25,0.0,18.625,1,Price-Sensitive Explorers
534986,8,203.0,8.5,688.9625,0.5,0.0,27.25,1,Price-Sensitive Explorers
535003,9,73.22222222222223,,,0.0,0.0,9.777777777777779,3,High-Value Travelers
535007,8,357.5,7.857142857142857,349.7114285714286,0.875,0.125,39.125,2,Hesitant Explorers
535024,8,1102.375,10.75,847.46,0.5,0.125,52.375,2,Hesitant Explorers
535035,8,187.125,8.0,464.93666666666667,0.5,0.0,25.25,1,Price-Sensitive Explorers
535047,8,135.625,10.25,380.09,0.5,0.0,18.25,1,Price-Sensitive Explorers
535051,8,146.75,5.0,434.16333333333336,0.5,0.0,19.625,1,Price-Sensitive Explorers
535060,8,179.875,6.75,304.115,0.5,0.0,24.125,1,Price-Sensitive Explorers
535063,9,145.66666666666666,5.666666666666667,657.65,0.4444444444444444,0.0,19.666666666666668,3,High-Value Travelers
535081,8,107.875,6.5,204.13,0.5,0.0,14.5,1,Price-Sensitive Explorers
535099,8,168.25,7.4,352.262,0.625,0.0,22.625,1,Price-Sensitive Explorers
535135,8,124.625,7.333333333333333,236.32666666666668,0.5,0.0,16.75,1,Price-Sensitive Explorers
535136,8,171.0,7.0,335.25,0.375,0.0,23.125,1,Price-Sensitive Explorers
535149,8,111.625,6.0,272.85,0.125,0.0,15.0,1,Price-Sensitive Explorers
535155,8,76.5,4.0,595.66,0.125,0.0,10.25,1,Price-Sensitive Explorers
535177,8,142.5,7.5,512.765,0.25,0.0,19.0,1,Price-Sensitive Explorers
535189,8,96.5,6.5,276.905,0.25,0.0,12.875,1,Price-Sensitive Explorers
535229,8,175.875,9.0,297.71666666666664,0.375,0.0,23.5,1,Price-Sensitive Explorers
535266,9,81.33333333333333,308.0,8945.15,0.1111111111111111,0.0,11.0,0,Frequent Planners
535311,9,98.55555555555556,5.5,376.58500000000004,0.1111111111111111,0.0,13.11111111111111,3,High-Value Travelers
535341,9,142.11111111111111,8.0,313.77333333333337,0.3333333333333333,0.0,19.333333333333332,3,High-Value Travelers
535365,8,116.25,9.5,123.98,0.25,0.0,15.5,1,Price-Sensitive Explorers
535398,8,114.25,9.0,292.51,0.375,0.0,15.25,1,Price-Sensitive Explorers
535441,8,135.75,7.25,432.55,0.5,0.0,18.25,1,Price-Sensitive Explorers
535447,9,136.33333333333334,6.4,355.556,0.5555555555555556,0.0,18.333333333333332,3,High-Value Travelers
535459,8,157.125,5.0,217.13,0.375,0.0,21.25,1,Price-Sensitive Explorers
535473,8,95.75,252.0,4332.96,0.0,0.0,12.875,0,Frequent Planners
535495,8,124.25,6.5,474.73,0.375,0.0,16.75,1,Price-Sensitive Explorers
535497,8,52.25,,,0.0,0.0,6.875,1,Price-Sensitive Explorers
535502,9,95.11111111111111,5.0,147.30666666666667,0.3333333333333333,0.0,12.88888888888889,3,High-Value Travelers
535553,9,148.11111111111111,7.5,354.185,0.2222222222222222,0.0,19.88888888888889,3,High-Value Travelers
535595,8,112.75,115.0,5779.495,0.125,0.0,15.125,0,Frequent Planners
535600,8,109.125,8.0,189.89499999999998,0.25,0.0,14.75,1,Price-Sensitive Explorers
535610,8,103.125,7.0,232.485,0.375,0.0,13.875,1,Price-Sensitive Explorers
535625,8,175.5,41.2,180.918,0.5,0.0,23.625,1,Price-Sensitive Explorers
535637,8,84.25,10.0,539.85,0.375,0.0,11.125,1,Price-Sensitive Explorers
535644,10,144.4,7.5,270.9125,0.4,0.0,19.6,3,High-Value Travelers
535682,8,55.375,,,0.0,0.0,7.375,1,Price-Sensitive Explorers
535686,9,129.375,100.8,265.078,0.5555555555555556,0.1111111111111111,23.666666666666668,2,Hesitant Explorers
535701,8,73.375,9.0,1629.24,0.125,0.0,10.0,1,Price-Sensitive Explorers
535702,8,190.125,7.6,392.714,0.625,0.0,25.625,1,Price-Sensitive Explorers
535706,8,93.625,8.0,311.77,0.125,0.0,12.5,1,Price-Sensitive Explorers
535734,8,98.0,6.5,437.6,0.25,0.0,13.125,1,Price-Sensitive Explorers
535737,8,64.5,,,0.0,0.0,8.625,1,Price-Sensitive Explorers
535746,8,115.0,10.0,500.11,0.375,0.0,15.375,1,Price-Sensitive Explorers
535747,8,66.625,8.0,98.16,0.25,0.0,8.875,1,Price-Sensitive Explorers
535791,8,81.375,4.5,559.675,0.25,0.0,11.0,1,Price-Sensitive Explorers
535795,8,153.875,4.6,346.904,0.625,0.0,20.75,1,Price-Sensitive Explorers
535878,10,84.3,7.333333333333333,746.8466666666667,0.4,0.0,11.3,3,High-Value Travelers
535879,8,134.375,7.25,417.8125,0.625,0.0,18.0,1,Price-Sensitive Explorers
535885,8,102.875,6.0,66.3,0.375,0.0,13.875,1,Price-Sensitive Explorers
535896,8,106.625,7.0,401.41499999999996,0.25,0.0,14.25,1,Price-Sensitive Explorers
535905,8,1044.25,5.666666666666667,669.6166666666667,0.375,0.125,36.625,2,Hesitant Explorers
535906,8,131.875,10.666666666666666,309.58,0.625,0.0,17.75,1,Price-Sensitive Explorers
535912,8,113.375,6.2,316.452,0.625,0.0,15.375,1,Price-Sensitive Explorers
535942,8,99.5,9.0,681.26,0.25,0.0,13.25,1,Price-Sensitive Explorers
535983,8,111.625,5.0,1301.14,0.0,0.0,15.0,1,Price-Sensitive Explorers
535994,8,100.5,,,0.125,0.0,13.5,1,Price-Sensitive Explorers
536000,8,1075.75,71.8,690.168,0.5,0.125,44.5,2,Hesitant Explorers
536016,8,89.375,6.5,724.11,0.125,0.0,11.875,1,Price-Sensitive Explorers
536034,8,125.5,9.0,649.73,0.25,0.0,16.625,1,Price-Sensitive Explorers
536035,8,102.75,5.0,488.34000000000003,0.25,0.0,13.875,1,Price-Sensitive Explorers
536039,8,1003.125,92.4,617.9,0.625,0.125,38.75,2,Hesitant Explorers
536050,8,130.75,5.0,317.66,0.375,0.0,17.5,1,Price-Sensitive Explorers
536058,8,91.5,9.0,410.74,0.25,0.0,12.25,1,Price-Sensitive Explorers
536066,9,123.0,6.666666666666667,335.00666666666666,0.3333333333333333,0.0,16.555555555555557,3,High-Value Travelers
536086,8,107.625,6.666666666666667,832.8699999999999,0.375,0.0,14.625,1,Price-Sensitive Explorers
536099,8,90.375,9.0,179.755,0.5,0.0,12.25,1,Price-Sensitive Explorers
536135,8,71.625,,,0.0,0.0,9.625,1,Price-Sensitive Explorers
536170,9,55.0,,,0.0,0.0,7.333333333333333,3,High-Value Travelers
536212,8,1062.125,109.5,375.37,0.25,0.125,46.5,2,Hesitant Explorers
536228,9,130.77777777777777,,,0.1111111111111111,0.0,17.666666666666668,3,High-Value Travelers
536229,8,94.25,5.0,137.36,0.125,0.0,12.625,1,Price-Sensitive Explorers
536241,8,97.25,7.5,1292.5,0.125,0.0,13.125,1,Price-Sensitive Explorers
536275,8,103.625,6.0,78.73,0.125,0.0,13.75,1,Price-Sensitive Explorers
536278,9,96.77777777777777,7.0,1097.89,0.3333333333333333,0.0,12.88888888888889,3,High-Value Travelers
536313,8,60.375,7.0,246.2,0.25,0.0,8.125,1,Price-Sensitive Explorers
536343,8,78.625,2.0,722.2099999999999,0.125,0.0,10.5,1,Price-Sensitive Explorers
536387,9,106.88888888888889,79.0,1010.8966666666666,0.3333333333333333,0.0,14.444444444444445,3,High-Value Travelers
536431,8,112.875,11.0,117.91,0.625,0.0,15.25,1,Price-Sensitive Explorers
536467,8,99.0,6.5,291.64,0.25,0.0,13.375,1,Price-Sensitive Explorers
536469,8,87.75,7.0,90.78,0.125,0.0,12.0,1,Price-Sensitive Explorers
536474,9,1761.6666666666667,75.6,1072.598,0.4444444444444444,0.2222222222222222,64.0,2,Hesitant Explorers
536488,8,67.375,,,0.0,0.0,9.0,1,Price-Sensitive Explorers
536489,8,200.25,78.4,357.586,0.625,0.0,26.75,1,Price-Sensitive Explorers
536490,8,188.0,9.0,329.66,0.375,0.0,25.25,1,Price-Sensitive Explorers
536532,8,89.625,6.5,341.87,0.375,0.0,11.875,1,Price-Sensitive Explorers
536566,8,85.375,5.5,431.70000000000005,0.25,0.0,11.375,1,Price-Sensitive Explorers
536574,8,122.375,7.0,399.33,0.5,0.0,16.625,1,Price-Sensitive Explorers
536594,9,147.77777777777777,,,0.2222222222222222,0.0,19.88888888888889,3,High-Value Travelers
536604,8,105.25,7.0,349.45,0.125,0.0,14.125,1,Price-Sensitive Explorers
536622,8,118.25,7.25,276.98,0.375,0.0,15.875,1,Price-Sensitive Explorers
536641,8,155.875,6.4,366.9,0.625,0.0,21.125,1,Price-Sensitive Explorers
536651,8,92.5,5.333333333333333,943.5833333333334,0.375,0.0,12.5,1,Price-Sensitive Explorers
536652,8,134.5,5.333333333333333,146.69333333333336,0.5,0.0,18.375,1,Price-Sensitive Explorers
536656,9,125.0,9.0,440.49333333333334,0.3333333333333333,0.0,16.77777777777778,3,High-Value Travelers
536658,8,98.125,6.5,456.58000000000004,0.125,0.0,13.125,1,Price-Sensitive Explorers
536659,8,208.125,7.166666666666667,167.79166666666666,0.75,0.0,28.0,1,Price-Sensitive Explorers
536672,8,116.25,34.2,1002.68,0.5,0.0,15.625,1,Price-Sensitive Explorers
536675,8,97.25,8.333333333333334,276.24333333333334,0.25,0.0,13.0,1,Price-Sensitive Explorers
536691,8,120.625,7.8,740.21,0.25,0.0,16.25,1,Price-Sensitive Explorers
536695,8,144.0,5.833333333333333,321.7666666666667,0.625,0.0,19.375,1,Price-Sensitive Explorers
536763,8,128.25,6.5,432.78499999999997,0.125,0.0,16.875,1,Price-Sensitive Explorers
536764,8,129.375,7.0,147.416,0.5,0.0,17.625,1,Price-Sensitive Explorers
536782,8,140.0,7.5,251.2475,0.5,0.0,18.75,1,Price-Sensitive Explorers
536791,8,127.0,7.0,838.8466666666667,0.375,0.0,17.125,1,Price-Sensitive Explorers
536810,9,113.66666666666667,8.0,282.2325,0.4444444444444444,0.0,15.222222222222221,3,High-Value Travelers
536843,8,163.25,5.333333333333333,378.34999999999997,0.5,0.0,21.875,1,Price-Sensitive Explorers
536876,8,69.375,5.0,190.69,0.125,0.0,9.25,1,Price-Sensitive Explorers
536893,8,126.125,9.0,69.52,0.25,0.0,16.75,1,Price-Sensitive Explorers
536951,8,171.625,6.8,299.364,0.625,0.0,23.375,1,Price-Sensitive Explorers
536964,8,100.5,10.0,538.01,0.125,0.0,13.375,1,Price-Sensitive Explorers
536995,8,109.25,114.5,622.7950000000001,0.25,0.0,14.5,1,Price-Sensitive Explorers
537038,9,65.77777777777777,6.0,361.08,0.1111111111111111,0.0,8.777777777777779,3,High-Value Travelers
537066,8,131.0,7.6,333.04,0.5,0.0,17.75,1,Price-Sensitive Explorers
537098,8,89.5,13.0,964.33,0.125,0.0,12.125,1,Price-Sensitive Explorers
537121,8,83.25,8.0,586.88,0.0,0.0,11.125,1,Price-Sensitive Explorers
537123,8,150.0,7.333333333333333,274.71333333333337,0.375,0.0,20.125,1,Price-Sensitive Explorers
537177,9,158.875,4.666666666666667,469.3666666666666,0.2222222222222222,0.1111111111111111,21.555555555555557,3,High-Value Travelers
537181,8,153.375,7.0,710.565,0.625,0.0,20.75,1,Price-Sensitive Explorers
537212,8,104.625,4.0,212.03,0.25,0.0,14.125,1,Price-Sensitive Explorers
537227,8,75.375,7.0,85.23,0.125,0.0,10.25,1,Price-Sensitive Explorers
537289,8,137.375,7.333333333333333,703.7733333333332,0.5,0.0,18.375,1,Price-Sensitive Explorers
537317,8,141.375,7.0,629.6733333333333,0.5,0.0,19.0,1,Price-Sensitive Explorers
537373,9,106.77777777777777,6.8,433.75,0.5555555555555556,0.0,14.222222222222221,3,High-Value Travelers
537393,8,131.0,6.25,468.75,0.375,0.0,17.75,1,Price-Sensitive Explorers
537400,8,114.125,,,0.25,0.0,15.25,1,Price-Sensitive Explorers
537412,8,162.25,8.333333333333334,704.68,0.5,0.0,21.875,1,Price-Sensitive Explorers
537413,9,189.875,5.6,331.296,0.3333333333333333,0.1111111111111111,23.77777777777778,3,High-Value Travelers
537414,8,108.125,7.0,284.91,0.375,0.0,14.625,1,Price-Sensitive Explorers
537470,8,136.5,,,0.25,0.0,18.125,1,Price-Sensitive Explorers
537481,9,57.22222222222222,,,0.1111111111111111,0.0,7.666666666666667,3,High-Value Travelers
537507,9,115.44444444444444,280.0,952.48,0.3333333333333333,0.0,15.555555555555555,0,Frequent Planners
537560,8,128.375,7.2,183.844,0.625,0.0,17.25,1,Price-Sensitive Explorers
537580,8,124.875,5.0,212.16000000000003,0.5,0.0,16.75,1,Price-Sensitive Explorers
537586,8,103.125,6.666666666666667,287.25666666666666,0.375,0.0,13.75,1,Price-Sensitive Explorers
537595,8,202.625,7.25,615.3825,0.375,0.0,27.375,1,Price-Sensitive Explorers
537659,8,75.5,,,0.125,0.0,10.0,1,Price-Sensitive Explorers
537671,8,121.125,6.666666666666667,426.05333333333334,0.375,0.0,16.25,1,Price-Sensitive Explorers
537676,8,1137.25,9.333333333333334,348.81666666666666,0.625,0.125,47.875,2,Hesitant Explorers
537688,8,100.25,9.0,361.49,0.125,0.0,13.5,1,Price-Sensitive Explorers
537723,8,99.625,6.0,216.24,0.125,0.0,13.375,1,Price-Sensitive Explorers
537725,8,105.625,11.0,174.765,0.25,0.0,14.25,1,Price-Sensitive Explorers
537748,8,171.0,7.8,637.72,0.625,0.0,23.0,1,Price-Sensitive Explorers
537770,8,126.125,6.666666666666667,280.75,0.5,0.0,16.875,1,Price-Sensitive Explorers
537776,8,179.5,,,0.25,0.0,24.125,1,Price-Sensitive Explorers
537795,8,70.25,11.0,418.9,0.125,0.0,9.375,1,Price-Sensitive Explorers
537804,8,179.375,4.0,56.9,0.125,0.0,23.875,1,Price-Sensitive Explorers
537818,8,122.625,7.0,220.95,0.375,0.0,16.375,1,Price-Sensitive Explorers
537819,8,160.5,7.666666666666667,344.0566666666667,0.5,0.0,21.5,1,Price-Sensitive Explorers
537834,8,177.75,5.5,232.60500000000002,0.25,0.0,23.875,1,Price-Sensitive Explorers
537860,8,121.75,6.0,246.76,0.125,0.0,16.25,1,Price-Sensitive Explorers
537861,8,109.25,6.0,545.745,0.375,0.0,14.75,1,Price-Sensitive Explorers
537904,8,114.375,7.25,121.36,0.625,0.0,15.5,1,Price-Sensitive Explorers
537922,8,88.0,6.5,387.28,0.375,0.0,12.0,1,Price-Sensitive Explorers
537926,8,142.125,,,0.25,0.0,19.25,1,Price-Sensitive Explorers
537975,8,56.875,,,0.125,0.0,7.625,1,Price-Sensitive Explorers
538069,8,1269.5,5.833333333333333,641.6633333333333,0.75,0.25,62.5,2,Hesitant Explorers
538074,8,128.25,7.0,507.73199999999997,0.625,0.0,17.25,1,Price-Sensitive Explorers
538084,8,149.75,5.75,353.28,0.625,0.0,19.875,1,Price-Sensitive Explorers
538108,8,139.125,9.5,124.58000000000001,0.0,0.0,18.625,1,Price-Sensitive Explorers
538112,9,73.44444444444444,9.5,286.875,0.2222222222222222,0.0,9.777777777777779,3,High-Value Travelers
538131,8,113.375,9.0,289.815,0.25,0.0,15.25,1,Price-Sensitive Explorers
538134,8,103.625,9.0,414.9866666666667,0.25,0.0,13.875,1,Price-Sensitive Explorers
538139,8,57.625,12.0,577.54,0.125,0.0,7.625,1,Price-Sensitive Explorers
538147,8,1124.25,6.0,417.16,0.5,0.125,53.5,2,Hesitant Explorers
538167,9,120.11111111111111,6.333333333333333,437.19666666666666,0.3333333333333333,0.0,16.11111111111111,3,High-Value Travelers
538188,8,184.25,7.0,475.6433333333334,0.5,0.0,24.75,1,Price-Sensitive Explorers
538197,8,119.625,7.25,500.4225,0.5,0.0,16.125,1,Price-Sensitive Explorers
538214,9,126.55555555555556,7.0,25.919999999999998,0.3333333333333333,0.0,16.77777777777778,3,High-Value Travelers
538216,8,136.125,8.666666666666666,603.16,0.375,0.0,18.125,1,Price-Sensitive Explorers
538260,8,134.625,6.5,543.505,0.375,0.0,18.0,1,Price-Sensitive Explorers
538270,9,89.44444444444444,12.5,222.42000000000002,0.2222222222222222,0.0,12.0,3,High-Value Travelers
538274,8,77.875,11.0,129.12,0.125,0.0,10.5,1,Price-Sensitive Explorers
538279,9,110.0,8.333333333333334,795.9766666666666,0.3333333333333333,0.0,14.777777777777779,3,High-Value Travelers
538306,8,104.0,7.0,429.15,0.25,0.0,14.0,1,Price-Sensitive Explorers
538319,8,171.375,5.0,937.15,0.375,0.0,23.0,1,Price-Sensitive Explorers
538321,8,88.5,3.0,433.64,0.125,0.0,12.0,1,Price-Sensitive Explorers
538331,8,152.75,6.5,457.60249999999996,0.5,0.0,20.625,1,Price-Sensitive Explorers
538349,8,163.5,7.0,304.02250000000004,0.5,0.0,21.875,1,Price-Sensitive Explorers
538350,8,1071.0,3.6666666666666665,240.44666666666663,0.375,0.125,38.75,2,Hesitant Explorers
538388,8,130.0,6.8,474.392,0.625,0.0,17.375,1,Price-Sensitive Explorers
538413,9,198.625,4.0,590.34,0.2222222222222222,0.1111111111111111,34.0,3,High-Value Travelers
538426,8,78.0,5.0,104.13,0.125,0.0,10.5,1,Price-Sensitive Explorers
538432,8,117.625,9.5,316.0625,0.5,0.0,15.625,1,Price-Sensitive Explorers
538438,8,205.25,6.333333333333333,215.4366666666667,0.375,0.0,27.375,1,Price-Sensitive Explorers
538441,8,201.14285714285714,4.666666666666667,247.83333333333334,0.5,0.125,28.75,2,Hesitant Explorers
538454,9,94.0,7.5,99.1,0.2222222222222222,0.0,12.444444444444445,3,High-Value Travelers
538457,8,140.375,6.666666666666667,288.33,0.375,0.0,19.0,1,Price-Sensitive Explorers
538458,8,97.75,9.5,519.6175,0.375,0.0,13.25,1,Price-Sensitive Explorers
538463,8,117.625,,,0.0,0.0,15.875,1,Price-Sensitive Explorers
538489,8,89.5,5.5,462.485,0.375,0.0,12.0,1,Price-Sensitive Explorers
538511,8,96.5,,,0.0,0.0,13.0,1,Price-Sensitive Explorers
538522,8,162.25,4.75,244.47499999999997,0.5,0.0,21.625,1,Price-Sensitive Explorers
538529,8,174.875,7.666666666666667,249.94666666666663,0.375,0.0,23.5,1,Price-Sensitive Explorers
538538,8,96.75,6.666666666666667,766.9500000000002,0.375,0.0,13.0,1,Price-Sensitive Explorers
538608,8,112.875,7.25,452.3675,0.5,0.0,15.0,1,Price-Sensitive Explorers
538638,8,102.125,6.5,699.0849999999999,0.25,0.0,13.75,1,Price-Sensitive Explorers
538641,9,271.2857142857143,4.8,181.132,0.5555555555555556,0.2222222222222222,42.22222222222222,2,Hesitant Explorers
538666,8,1122.125,5.0,339.275,0.375,0.125,54.875,2,Hesitant Explorers
538677,8,48.75,9.0,171.12,0.125,0.0,6.5,1,Price-Sensitive Explorers
538680,8,116.5,7.666666666666667,250.77666666666667,0.25,0.0,15.625,1,Price-Sensitive Explorers
538681,9,144.77777777777777,11.0,251.45,0.1111111111111111,0.0,19.444444444444443,3,High-Value Travelers
538691,8,161.875,5.666666666666667,228.06000000000003,0.5,0.0,21.75,1,Price-Sensitive Explorers
538696,8,72.75,,,0.25,0.0,9.75,1,Price-Sensitive Explorers
538703,8,98.125,6.0,1115.8433333333335,0.25,0.0,13.125,1,Price-Sensitive Explorers
538714,8,132.25,11.0,768.8866666666667,0.375,0.0,17.875,1,Price-Sensitive Explorers
538780,9,134.33333333333334,9.333333333333334,536.2066666666666,0.3333333333333333,0.0,18.11111111111111,3,High-Value Travelers
538788,8,113.5,4.0,399.04,0.25,0.0,15.25,1,Price-Sensitive Explorers
538814,8,89.75,6.0,316.59,0.125,0.0,12.0,1,Price-Sensitive Explorers
538883,9,64.33333333333333,5.0,266.96999999999997,0.2222222222222222,0.0,8.666666666666666,3,High-Value Travelers
538915,8,130.75,9.0,367.055,0.375,0.0,17.75,1,Price-Sensitive Explorers
538919,8,82.85714285714286,223.5,8613.92,0.125,0.125,13.75,0,Frequent Planners
538944,8,145.875,7.0,386.92199999999997,0.5,0.0,19.625,1,Price-Sensitive Explorers
538976,8,184.125,6.666666666666667,564.3366666666667,0.625,0.0,24.875,1,Price-Sensitive Explorers
539008,8,101.5,8.0,290.5833333333333,0.375,0.0,13.625,1,Price-Sensitive Explorers
539010,8,90.875,12.5,583.5,0.375,0.0,12.25,1,Price-Sensitive Explorers
539012,8,107.375,8.0,725.13,0.375,0.0,14.5,1,Price-Sensitive Explorers
539093,8,151.875,7.333333333333333,433.9766666666667,0.375,0.0,20.375,1,Price-Sensitive Explorers
539105,9,72.0,9.0,344.83,0.1111111111111111,0.0,9.666666666666666,3,High-Value Travelers
539135,8,117.0,6.2,281.04,0.5,0.0,15.625,1,Price-Sensitive Explorers
539140,9,136.22222222222223,6.0,648.5433333333334,0.3333333333333333,0.0,18.22222222222222,3,High-Value Travelers
539146,8,120.625,6.0,192.71,0.125,0.0,16.125,1,Price-Sensitive Explorers
539209,8,115.125,7.75,467.44,0.375,0.0,15.5,1,Price-Sensitive Explorers
539221,8,108.5,6.666666666666667,442.92,0.75,0.0,14.625,1,Price-Sensitive Explorers
539243,8,159.125,117.33333333333333,201.37666666666667,0.375,0.0,21.5,1,Price-Sensitive Explorers
539267,8,87.375,6.5,293.875,0.25,0.0,11.625,1,Price-Sensitive Explorers
539283,8,121.5,6.0,240.17,0.25,0.0,16.125,1,Price-Sensitive Explorers
539300,9,90.22222222222223,5.333333333333333,468.94666666666666,0.1111111111111111,0.0,11.88888888888889,3,High-Value Travelers
539304,8,116.25,,,0.25,0.0,15.625,1,Price-Sensitive Explorers
539307,8,121.5,,,0.0,0.0,16.375,1,Price-Sensitive Explorers
539315,9,94.22222222222223,5.333333333333333,508.16,0.3333333333333333,0.0,12.555555555555555,3,High-Value Travelers
539317,9,187.55555555555554,6.75,326.6925,0.5555555555555556,0.0,25.11111111111111,3,High-Value Travelers
539320,9,97.44444444444444,10.333333333333334,310.64,0.5555555555555556,0.0,12.88888888888889,3,High-Value Travelers
539337,8,71.875,7.0,340.81333333333333,0.125,0.0,9.625,1,Price-Sensitive Explorers
539338,8,117.375,6.666666666666667,492.54333333333335,0.25,0.0,15.875,1,Price-Sensitive Explorers
539384,8,121.0,8.5,262.935,0.25,0.0,16.25,1,Price-Sensitive Explorers
539414,8,111.75,11.0,229.20999999999998,0.375,0.0,15.125,1,Price-Sensitive Explorers
539426,9,124.0,8.0,320.19,0.3333333333333333,0.0,16.555555555555557,3,High-Value Travelers
539453,8,84.25,,,0.125,0.0,11.25,1,Price-Sensitive Explorers
539460,8,123.5,9.333333333333334,306.56,0.375,0.0,16.625,1,Price-Sensitive Explorers
539493,9,116.55555555555556,,,0.0,0.0,15.555555555555555,3,High-Value Travelers
539510,10,80.0,6.333333333333333,301.7,0.4,0.0,10.8,3,High-Value Travelers
539519,8,118.75,6.0,458.16,0.375,0.0,15.875,1,Price-Sensitive Explorers
539528,8,244.375,7.4,1151.984,0.5,0.125,24.125,2,Hesitant Explorers
539542,8,124.0,196.0,2252.99,0.125,0.0,16.625,0,Frequent Planners
539558,8,116.375,7.5,291.3575,0.5,0.0,15.75,1,Price-Sensitive Explorers
539566,8,91.5,129.0,3108.205,0.25,0.0,12.25,0,Frequent Planners
